,osmid,x,y
11683,11683,-79.303561,43.8385441
11684,11684,-79.3037649,43.8387529
11685,11685,-79.3036158,43.8387769
11686,11686,-79.3044602,43.8368907
11687,11687,-79.3045145,43.8370809
11688,11688,-79.3033362,43.8371836
11689,11689,-79.3043994,43.8372506
11690,11690,-79.3043586,43.8372928
11691,11691,-79.3035244,43.8373247
11692,11692,-79.3045952,43.8373585
11693,11693,-79.3036675,43.8373807
11694,11694,-79.3035302,43.83744
11695,11695,-79.3033711,43.837553
11696,11696,-79.3045073,43.8370557
11697,11697,-79.3046407,43.8374762
11698,11698,-79.3044079,43.8375099
11699,11699,-79.304448,43.83767
11700,11700,-79.3037898,43.837753
11701,11701,-79.3044887,43.8378332
11702,11702,-79.3038363,43.8379217
11703,11703,-79.3047473,43.8379671
11704,11704,-79.3045299,43.8379981
11705,11705,-79.2337625,43.8635584
11706,11706,-79.2337198,43.8636014
11707,11707,-79.2339584,43.8636469
11708,11708,-79.2339428,43.8636846
11709,11709,-79.234052,43.8650111
11710,11710,-79.2340994,43.8653711
11711,11711,-79.2402436,43.9013869
11712,11712,-79.240139,43.9014858
11713,11713,-79.2397292,43.9014985
11714,11714,-79.2402743,43.9015744
11715,11715,-79.2397502,43.9016035
11716,11716,-79.2349076,43.9008175
11717,11717,-79.2344235,43.9008793
11718,11718,-79.2346879,43.901161
11719,11719,-79.2346141,43.9015419
11720,11720,-79.2312742,43.9003826
11721,11721,-79.2313432,43.900644
11722,11722,-79.2311684,43.9006834
11723,11723,-79.231405,43.9008783
11724,11724,-79.2312684,43.900959
11725,11725,-79.2314001,43.9011946
11726,11726,-79.2341058,43.9029896
11727,11727,-79.2351555,43.903099
11728,11728,-79.2323428,43.9038305
11729,11729,-79.2328694,43.9038834
11730,11730,-79.2333863,43.9039354
11731,11731,-79.2339183,43.903989
11732,11732,-79.2344657,43.904044
11733,11733,-79.2349646,43.9040942
11734,11734,-79.2355354,43.9041516
11735,11735,-79.2342316,43.8992933
11736,11736,-79.2340829,43.8993219
11737,11737,-79.2341924,43.8993639
11738,11738,-79.2332667,43.8994338
11739,11739,-79.2331313,43.8994361
11740,11740,-79.233208,43.8994933
11741,11741,-79.2343205,43.8995437
11742,11742,-79.234161,43.8995711
11743,11743,-79.2343499,43.8996481
11744,11744,-79.2341775,43.8996725
11745,11745,-79.2332971,43.8996955
11746,11746,-79.2331311,43.8996981
11747,11747,-79.2333032,43.8997986
11748,11748,-79.2331308,43.8998049
11749,11749,-79.2321988,43.8993495
11750,11750,-79.232321,43.8993709
11751,11751,-79.2322375,43.8994298
11752,11752,-79.2320732,43.8996756
11753,11753,-79.2338873,43.8986345
11754,11754,-79.2326668,43.8987167
11755,11755,-79.2339926,43.8987171
11756,11756,-79.2339333,43.8987339
11757,11757,-79.2326502,43.8988155
11758,11758,-79.2339991,43.8988164
11759,11759,-79.2327319,43.8988275
11760,11760,-79.2326726,43.8989219
11761,11761,-79.234075,43.8989779
11762,11762,-79.2326373,43.8990694
11763,11763,-79.2357569,43.9011331
11764,11764,-79.2355141,43.9011629
11765,11765,-79.2352917,43.9011902
11766,11766,-79.2350625,43.9012183
11767,11767,-79.2358575,43.9015652
11768,11768,-79.2356412,43.9015994
11769,11769,-79.2355465,43.9015999
11770,11770,-79.2353892,43.9016007
11771,11771,-79.2351623,43.9016018
11772,11772,-79.2358134,43.9018385
11773,11773,-79.2356375,43.9018793
11774,11774,-79.2360853,43.9018816
11775,11775,-79.2358983,43.9021604
11776,11776,-79.2362774,43.9026474
11777,11777,-79.2368462,43.8979275
11778,11778,-79.2367636,43.8979536
11779,11779,-79.2369075,43.898021
11780,11780,-79.236924,43.8980462
11781,11781,-79.2368345,43.8980537
11782,11782,-79.2368499,43.8980755
11783,11783,-79.2369302,43.8981298
11784,11784,-79.2370184,43.8982786
11785,11785,-79.3093392,43.844968
11786,11786,-79.3076452,43.845578
11787,11787,-79.306312,43.8459614
11788,11788,-79.3067841,43.8459705
11789,11789,-79.3057735,43.8459666
11790,11790,-79.3056708,43.8459913
11791,11791,-79.3055308,43.8460868
11792,11792,-79.3055086,43.8460204
11793,11793,-79.3053851,43.8460404
11794,11794,-79.3055635,43.8461897
11795,11795,-79.3059107,43.8461802
11796,11796,-79.3058562,43.846225
11797,11797,-79.3057393,43.8462471
11798,11798,-79.3054431,43.846254
11799,11799,-79.3055789,43.8462743
11800,11800,-79.3070756,43.8449249
11801,11801,-79.3053475,43.8451596
11802,11802,-79.3054993,43.8451909
11803,11803,-79.3057797,43.8452188
11804,11804,-79.3055395,43.8453323
11805,11805,-79.3049549,43.8433255
11806,11806,-79.3047844,43.8433572
11807,11807,-79.3050424,43.8436196
11808,11808,-79.3048569,43.8436577
11809,11809,-79.2521568,43.8462852
11810,11810,-79.3928758,43.8040025
11811,11811,-79.3925427,43.8040716
11812,11812,-79.3927672,43.8041188
11813,11813,-79.3407024,43.8277356
11814,11814,-79.3419478,43.8279493
11815,11815,-79.3417537,43.8281055
11816,11816,-79.3394795,43.8272291
11817,11817,-79.341439,43.8280612
11818,11818,-79.3419227,43.8286265
11819,11819,-79.3418831,43.8287203
11820,11820,-79.3413386,43.8279752
11821,11821,-79.3412071,43.8280071
11822,11822,-79.3407887,43.8281697
11823,11823,-79.3404374,43.8285315
11824,11824,-79.3285685,43.8374993
11825,11825,-79.3288925,43.8376072
11826,11826,-79.3438594,43.8766196
11827,11827,-79.3437599,43.8767579
11828,11828,-79.3435795,43.8770086
11829,11829,-79.3405317,43.8826805
11830,11830,-79.3250066,43.8812825
11831,11831,-79.3271065,43.8822698
11832,11832,-79.3989485,43.828889
11833,11833,-79.3983711,43.829092
11834,11834,-79.3982323,43.8293297
11835,11835,-79.3985009,43.8293328
11836,11836,-79.4032802,43.8281663
11837,11837,-79.4033217,43.8282633
11838,11838,-79.403246,43.8289491
11839,11839,-79.4031071,43.8289762
11840,11840,-79.4031476,43.8290966
11841,11841,-79.4023232,43.8292644
11842,11842,-79.4021158,43.8294687
11843,11843,-79.4019696,43.8295004
11844,11844,-79.4016649,43.8295663
11845,11845,-79.4028266,43.83008
11846,11846,-79.4019155,43.8300863
11847,11847,-79.4020022,43.8302661
11848,11848,-79.4016555,43.8303444
11849,11849,-79.401737,43.8308389
11850,11850,-79.4038329,43.8295334
11851,11851,-79.4039998,43.8301364
11852,11852,-79.2769993,43.9042135
11853,11853,-79.2771465,43.9048195
11854,11854,-79.3150967,43.8888075
11855,11855,-79.3154447,43.8895936
11856,11856,-79.3161782,43.8894311
11857,11857,-79.3152423,43.8891366
11858,11858,-79.3160441,43.8891339
11859,11859,-79.3153151,43.8893009
11860,11860,-79.3161141,43.889289
11861,11861,-79.3153824,43.8894529
11862,11862,-79.3160565,43.8891614
11863,11863,-79.3164297,43.8890743
11864,11864,-79.3159891,43.889012
11865,11865,-79.3163856,43.8889211
11866,11866,-79.3026205,43.8891912
11867,11867,-79.3021669,43.8883266
11868,11868,-79.3030467,43.8890042
11869,11869,-79.2905565,43.8948589
11870,11870,-79.2915034,43.8960382
11871,11871,-79.2780331,43.9009469
11872,11872,-79.2792132,43.898124
11873,11873,-79.2788023,43.8987624
11874,11874,-79.277221,43.8987777
11875,11875,-79.2771313,43.898806
11876,11876,-79.280728,43.8991839
11877,11877,-79.2788096,43.8993388
11878,11878,-79.2776364,43.8994757
11879,11879,-79.2775614,43.8995012
11880,11880,-79.2777384,43.8995077
11881,11881,-79.277669,43.8995324
11882,11882,-79.2788989,43.8996117
11883,11883,-79.2777465,43.899667
11884,11884,-79.2778792,43.8997073
11885,11885,-79.2777869,43.8997372
11886,11886,-79.277973,43.8998132
11887,11887,-79.27797,43.899933
11888,11888,-79.2777069,43.9000144
11889,11889,-79.2810776,43.9000213
11890,11890,-79.2781108,43.9001641
11891,11891,-79.2778951,43.9001718
11892,11892,-79.2791864,43.9004821
11893,11893,-79.2760836,43.9005087
11894,11894,-79.2783866,43.9006166
11895,11895,-79.2778292,43.9006232
11896,11896,-79.277869,43.9006982
11897,11897,-79.276247,43.9009536
11898,11898,-79.2820485,43.8998963
11899,11899,-79.281478,43.9000272
11900,11900,-79.2853711,43.9018201
11901,11901,-79.2855528,43.9022792
11902,11902,-79.2854348,43.9025606
11903,11903,-79.284949,43.9026837
11904,11904,-79.2821567,43.897062
11905,11905,-79.2822337,43.8972731
11906,11906,-79.2824858,43.8978749
11907,11907,-79.2823019,43.897907
11908,11908,-79.2837126,43.8979726
11909,11909,-79.2757873,43.9050045
11910,11910,-79.2767656,43.9050271
11911,11911,-79.2759672,43.9050829
11912,11912,-79.2772353,43.9051435
11913,11913,-79.2769381,43.905178
11914,11914,-79.2770498,43.9052558
11915,11915,-79.2760344,43.8980175
11916,11916,-79.2762397,43.8981551
11917,11917,-79.2761757,43.8981713
11918,11918,-79.2793629,43.8962262
11919,11919,-79.2786724,43.8963803
11920,11920,-79.2793183,43.8961285
11921,11921,-79.2786274,43.8962867
11922,11922,-79.2785559,43.8961377
11923,11923,-79.2792449,43.8959676
11924,11924,-79.2784824,43.8959846
11925,11925,-79.2791768,43.8958184
11926,11926,-79.2784116,43.8958373
11927,11927,-79.2791076,43.8956669
11928,11928,-79.3029573,43.8898559
11929,11929,-79.3021295,43.8893306
11930,11930,-79.3023048,43.8896635
11931,11931,-79.3025106,43.8896064
11932,11932,-79.3026777,43.8899325
11933,11933,-79.3031331,43.8901969
11934,11934,-79.267076,43.9043452
11935,11935,-79.2656492,43.9044686
11936,11936,-79.2670542,43.904253
11937,11937,-79.2677518,43.8998883
11938,11938,-79.2670833,43.9005992
11939,11939,-79.267432,43.9020371
11940,11940,-79.2674642,43.9021917
11941,11941,-79.2674588,43.9023308
11942,11942,-79.2678397,43.9038189
11943,11943,-79.2686282,43.9037068
11944,11944,-79.2688258,43.9040423
11945,11945,-79.268242,43.901925
11946,11946,-79.2685813,43.9035674
11947,11947,-79.2678002,43.9036646
11948,11948,-79.2677607,43.9035102
11949,11949,-79.2685317,43.9034085
11950,11950,-79.2677196,43.9033498
11951,11951,-79.2684924,43.9032503
11952,11952,-79.2676791,43.9031917
11953,11953,-79.2684511,43.9030839
11954,11954,-79.2676353,43.9030203
11955,11955,-79.2684397,43.9029286
11956,11956,-79.2675849,43.9028235
11957,11957,-79.2684425,43.9027079
11958,11958,-79.2675431,43.9026603
11959,11959,-79.2684,43.9025417
11960,11960,-79.2675027,43.9025022
11961,11961,-79.2683585,43.9023799
11962,11962,-79.2683184,43.9022232
11963,11963,-79.2682815,43.9020793
11964,11964,-79.2665184,43.9021601
11965,11965,-79.2674034,43.9019193
11966,11966,-79.2664858,43.9020381
11967,11967,-79.2673307,43.9016196
11968,11968,-79.267292,43.9014599
11969,11969,-79.2671243,43.9007682
11970,11970,-79.2671621,43.9009241
11971,11971,-79.2678369,43.9001699
11972,11972,-79.2678721,43.9003331
11973,11973,-79.2670454,43.9004414
11974,11974,-79.267103,43.9014849
11975,11975,-79.2669827,43.9009435
11976,11976,-79.2684572,43.9037311
11977,11977,-79.2922644,43.8945452
11978,11978,-79.2914465,43.8927187
11979,11979,-79.2907255,43.8928918
11980,11980,-79.2928573,43.8932135
11981,11981,-79.2917794,43.8934621
11982,11982,-79.2919814,43.8934155
11983,11983,-79.292606,43.8926219
11984,11984,-79.2926662,43.8927635
11985,11985,-79.2917717,43.8929705
11986,11986,-79.2919097,43.8932633
11987,11987,-79.2927912,43.8930579
11988,11988,-79.2918365,43.893108
11989,11989,-79.2927267,43.8929059
11990,11990,-79.2915959,43.8930523
11991,11991,-79.2913799,43.8930983
11992,11992,-79.2917541,43.8934055
11993,11993,-79.2915802,43.8934488
11994,11994,-79.2918473,43.8940379
11995,11995,-79.2920185,43.893996
11996,11996,-79.2917152,43.8937465
11997,11997,-79.2918891,43.8937071
11998,11998,-79.2916396,43.894082
11999,11999,-79.2915145,43.8937899
12000,12000,-79.2924634,43.8934875
12001,12001,-79.2926979,43.8940507
12002,12002,-79.2922778,43.8941422
12003,12003,-79.2920173,43.8935884
12004,12004,-79.292485,43.8940971
12005,12005,-79.2922473,43.8935363
12006,12006,-79.2925994,43.8938223
12007,12007,-79.2927435,43.8934241
12008,12008,-79.2934274,43.8930814
12009,12009,-79.2912333,43.8935268
12010,12010,-79.2921723,43.8925435
12011,12011,-79.2920594,43.8922981
12012,12012,-79.291425,43.8955208
12013,12013,-79.2917744,43.8954518
12014,12014,-79.2918369,43.895307
12015,12015,-79.2922505,43.8950418
12016,12016,-79.2923514,43.894948
12017,12017,-79.2922791,43.8946496
12018,12018,-79.291727,43.8953178
12019,12019,-79.2918495,43.8950927
12020,12020,-79.2922814,43.8954
12021,12021,-79.2922381,43.8952558
12022,12022,-79.3120596,43.8897174
12023,12023,-79.3136261,43.8893536
12024,12024,-79.3121115,43.8903248
12025,12025,-79.3118393,43.8897691
12026,12026,-79.3143243,43.8901661
12027,12027,-79.3143361,43.8896787
12028,12028,-79.3141327,43.8897247
12029,12029,-79.3138202,43.889798
12030,12030,-79.3169914,43.8899945
12031,12031,-79.3160186,43.8902177
12032,12032,-79.3150124,43.8902685
12033,12033,-79.3154394,43.8901709
12034,12034,-79.3159534,43.8900534
12035,12035,-79.3152068,43.8902241
12036,12036,-79.3167204,43.8796645
12037,12037,-79.3166641,43.8794963
12038,12038,-79.3173619,43.8793449
12039,12039,-79.3164344,43.8793243
12040,12040,-79.3171219,43.8793943
12041,12041,-79.3159694,43.8793365
12042,12042,-79.3160513,43.8791001
12043,12043,-79.3177066,43.8812012
12044,12044,-79.2636601,43.8992069
12045,12045,-79.2639877,43.899947
12046,12046,-79.2633385,43.9002759
12047,12047,-79.2640555,43.9001002
12048,12048,-79.2639242,43.9002586
12049,12049,-79.2638717,43.9001453
12050,12050,-79.2649901,43.9001929
12051,12051,-79.2644694,43.8990084
12052,12052,-79.2648549,43.9004345
12053,12053,-79.2645307,43.8991478
12054,12054,-79.2646645,43.8994523
12055,12055,-79.2640001,43.8994505
12056,12056,-79.2645999,43.8993052
12057,12057,-79.2654798,43.899968
12058,12058,-79.2649465,43.9000938
12059,12059,-79.2651206,43.9000527
12060,12060,-79.2648732,43.8999269
12061,12061,-79.2654436,43.8998063
12062,12062,-79.2648026,43.8997663
12063,12063,-79.2654055,43.8996362
12064,12064,-79.2653707,43.8994806
12065,12065,-79.2647402,43.8996243
12066,12066,-79.2639287,43.8998137
12067,12067,-79.2653289,43.8992942
12068,12068,-79.2652947,43.8991415
12069,12069,-79.2643611,43.900224
12070,12070,-79.2642807,43.9000525
12071,12071,-79.2647925,43.900128
12072,12072,-79.2643467,43.8987156
12073,12073,-79.2637321,43.8988607
12074,12074,-79.2644081,43.8988622
12075,12075,-79.2637972,43.9002883
12076,12076,-79.2633333,43.8992911
12077,12077,-79.2633013,43.8999695
12078,12078,-79.3160977,43.8919949
12079,12079,-79.3009143,43.8891507
12080,12080,-79.3005935,43.8892112
12081,12081,-79.3018176,43.8887807
12082,12082,-79.3026572,43.8892622
12083,12083,-79.3025194,43.8887574
12084,12084,-79.3023643,43.8887028
12085,12085,-79.3014376,43.8887949
12086,12086,-79.3018818,43.8889266
12087,12087,-79.3024084,43.8887869
12088,12088,-79.3027344,43.8887004
12089,12089,-79.3035981,43.8907767
12090,12090,-79.3038438,43.890189
12091,12091,-79.3034552,43.8898654
12092,12092,-79.3032529,43.8897731
12093,12093,-79.3017858,43.8887356
12094,12094,-79.3016744,43.8885147
12095,12095,-79.3024528,43.8892388
12096,12096,-79.3024263,43.889193
12097,12097,-79.3033061,43.8905712
12098,12098,-79.3038784,43.8904124
12099,12099,-79.3034987,43.8905178
12100,12100,-79.2853114,43.8737456
12101,12101,-79.2860206,43.8737337
12102,12102,-79.2851306,43.8732452
12103,12103,-79.2852624,43.8736009
12104,12104,-79.2844784,43.8733822
12105,12105,-79.2831402,43.8742179
12106,12106,-79.2819556,43.8739893
12107,12107,-79.2827468,43.8743035
12108,12108,-79.2814272,43.8741627
12109,12109,-79.2825441,43.8743476
12110,12110,-79.2823806,43.8739031
12111,12111,-79.2823338,43.8743933
12112,12112,-79.2821733,43.8739452
12113,12113,-79.2850977,43.8737921
12114,12114,-79.2849007,43.8732935
12115,12115,-79.2849011,43.8738349
12116,12116,-79.2846974,43.8733362
12117,12117,-79.284686,43.8738817
12118,12118,-79.28444,43.873287
12119,12119,-79.2845649,43.8730744
12120,12120,-79.2844789,43.8739267
12121,12121,-79.2842704,43.8734324
12122,12122,-79.2842715,43.8739718
12123,12123,-79.2840551,43.8734844
12124,12124,-79.2839968,43.8740316
12125,12125,-79.2837904,43.8735489
12126,12126,-79.2837751,43.8740798
12127,12127,-79.2835727,43.8736023
12128,12128,-79.2833743,43.8736511
12129,12129,-79.2835605,43.8741265
12130,12130,-79.2833533,43.8741715
12131,12131,-79.2831674,43.8737019
12132,12132,-79.2835831,43.8741216
12133,12133,-79.2832973,43.8751266
12134,12134,-79.2829564,43.8742579
12135,12135,-79.2828012,43.8738939
12136,12136,-79.2827371,43.8736069
12137,12137,-79.2826144,43.8736388
12138,12138,-79.283193,43.8748608
12139,12139,-79.2838636,43.8748852
12140,12140,-79.2832519,43.875011
12141,12141,-79.2825582,43.8751524
12142,12142,-79.283808,43.8747338
12143,12143,-79.2837492,43.8745736
12144,12144,-79.2831281,43.8746956
12145,12145,-79.2836909,43.8744148
12146,12146,-79.2830701,43.8745476
12147,12147,-79.2836361,43.8742659
12148,12148,-79.2830084,43.8743904
12149,12149,-79.2861764,43.8735843
12150,12150,-79.2864221,43.8734025
12151,12151,-79.2861087,43.8732806
12152,12152,-79.2868254,43.8733034
12153,12153,-79.2867654,43.8731627
12154,12154,-79.2868086,43.8730018
12155,12155,-79.2871903,43.8727266
12156,12156,-79.2871266,43.8725556
12157,12157,-79.2886427,43.8723857
12158,12158,-79.2884099,43.8720292
12159,12159,-79.2887492,43.8720678
12160,12160,-79.2875657,43.872614
12161,12161,-79.2884313,43.8724305
12162,12162,-79.288766,43.8726025
12163,12163,-79.2888063,43.8723521
12164,12164,-79.2870879,43.8737516
12165,12165,-79.2885371,43.8734107
12166,12166,-79.2889891,43.8731534
12167,12167,-79.2873045,43.8737007
12168,12168,-79.2865862,43.8738641
12169,12169,-79.2869122,43.8734517
12170,12170,-79.2865465,43.8737037
12171,12171,-79.2869984,43.8735988
12172,12172,-79.2868232,43.8728447
12173,12173,-79.2863975,43.8730963
12174,12174,-79.2872425,43.8727087
12175,12175,-79.2874674,43.8736624
12176,12176,-79.2878249,43.8735783
12177,12177,-79.2875111,43.8737589
12178,12178,-79.2879436,43.8739616
12179,12179,-79.2831492,43.8675203
12180,12180,-79.2832815,43.8679498
12181,12181,-79.2836137,43.8685941
12182,12182,-79.2837911,43.8685545
12183,12183,-79.2840447,43.8688706
12184,12184,-79.2848982,43.8687302
12185,12185,-79.2834901,43.8680948
12186,12186,-79.2830387,43.8688875
12187,12187,-79.2838629,43.8687062
12188,12188,-79.2821189,43.8684173
12189,12189,-79.2821071,43.8682434
12190,12190,-79.2819666,43.8678679
12191,12191,-79.2813755,43.8685855
12192,12192,-79.2813557,43.8684116
12193,12193,-79.282232,43.8688855
12194,12194,-79.2828821,43.8689219
12195,12195,-79.2844139,43.8684105
12196,12196,-79.2835682,43.8678485
12197,12197,-79.2843119,43.8680559
12198,12198,-79.2838672,43.8678018
12199,12199,-79.2839133,43.8679463
12200,12200,-79.2842674,43.8678926
12201,12201,-79.2839846,43.8685072
12202,12202,-79.2841,43.8687394
12203,12203,-79.283733,43.8683888
12204,12204,-79.2845665,43.8687847
12205,12205,-79.3300264,43.8374995
12206,12206,-79.3292499,43.8374902
12207,12207,-79.3290907,43.8375277
12208,12208,-79.3294242,43.8375754
12209,12209,-79.3294687,43.8376979
12210,12210,-79.328908,43.8377032
12211,12211,-79.3293181,43.8377427
12212,12212,-79.3291536,43.837782
12213,12213,-79.3289406,43.8378272
12214,12214,-79.3285253,43.8378516
12215,12215,-79.3264293,43.8720706
12216,12216,-79.3142852,43.8666155
12217,12217,-79.3134684,43.8667494
12218,12218,-79.3139296,43.8667659
12219,12219,-79.3134363,43.8671209
12220,12220,-79.4215353,43.8036242
12221,12221,-79.4209469,43.8016821
12222,12222,-79.4208896,43.8018853
12223,12223,-79.421011,43.8019594
12224,12224,-79.4195992,43.7991589
12225,12225,-79.2868196,43.8626057
12226,12226,-79.280954,43.8631736
12227,12227,-79.2811132,43.8638133
12228,12228,-79.2839311,43.8613939
12229,12229,-79.2842257,43.8613939
12230,12230,-79.2831003,43.8615732
12231,12231,-79.2839976,43.8617228
12232,12232,-79.2828424,43.8632188
12233,12233,-79.2884322,43.864741
12234,12234,-79.4261165,43.8317899
12235,12235,-79.4267019,43.8320068
12236,12236,-79.4262607,43.8320734
12237,12237,-79.4263731,43.8323783
12238,12238,-79.4277281,43.8326568
12239,12239,-79.4280988,43.8326623
12240,12240,-79.4281826,43.8333318
12241,12241,-79.4267587,43.8305654
12242,12242,-79.4271582,43.8305656
12243,12243,-79.4267717,43.8306027
12244,12244,-79.4268119,43.8307188
12245,12245,-79.4266359,43.8307464
12246,12246,-79.4272654,43.8307987
12247,12247,-79.4268762,43.8309044
12248,12248,-79.4273318,43.8309691
12249,12249,-79.4274172,43.8312121
12250,12250,-79.4273101,43.8312537
12251,12251,-79.4270937,43.8313052
12252,12252,-79.427245,43.8313905
12253,12253,-79.4266263,43.8314293
12254,12254,-79.4276959,43.8315238
12255,12255,-79.310743,43.891711
12256,12256,-79.3104426,43.8907253
12257,12257,-79.3152814,43.8834906
12258,12258,-79.3161881,43.883374
12259,12259,-79.3162363,43.883461
12260,12260,-79.3163275,43.8834958
12261,12261,-79.3164134,43.8838225
12262,12262,-79.3153941,43.8840267
12263,12263,-79.3155685,43.8834552
12264,12264,-79.2277401,43.8845986
12265,12265,-79.231327,43.8957518
12266,12266,-79.2412729,43.903892
12267,12267,-79.2412427,43.9037703
12268,12268,-79.2410134,43.9037954
12269,12269,-79.2407451,43.903974
12270,12270,-79.2407374,43.9036295
12271,12271,-79.2697699,43.9033326
12272,12272,-79.2685608,43.9035063
12273,12273,-79.3066747,43.89644
12274,12274,-79.3067371,43.8965794
12275,12275,-79.3031325,43.8981315
12276,12276,-79.3035108,43.8980526
12277,12277,-79.3029404,43.8976153
12278,12278,-79.3042307,43.8979014
12279,12279,-79.2689845,43.904466
12280,12280,-79.2694022,43.9061265
12281,12281,-79.268181,43.9064829
12282,12282,-79.2675803,43.9065328
12283,12283,-79.2678171,43.9042522
12284,12284,-79.2693255,43.9039209
12285,12285,-79.2683098,43.9062631
12286,12286,-79.2679046,43.9046094
12287,12287,-79.267662,43.9052892
12288,12288,-79.2682728,43.9061123
12289,12289,-79.2693638,43.9059739
12290,12290,-79.3820477,43.9019252
12291,12291,-79.3793479,43.9024104
12292,12292,-79.3766766,43.9030062
12293,12293,-79.2234771,43.8569995
12294,12294,-79.2236902,43.8566905
12295,12295,-79.2234173,43.8560575
12296,12296,-79.2228716,43.855952
12297,12297,-79.2223877,43.8561145
12298,12298,-79.223437,43.8555568
12299,12299,-79.2237902,43.8553717
12300,12300,-79.223311,43.8557523
12301,12301,-79.2232855,43.8552665
12302,12302,-79.307199,43.8884149
12303,12303,-79.3069476,43.8877804
12304,12304,-79.308382,43.887442
12305,12305,-79.3102907,43.8876823
12306,12306,-79.3100161,43.8870565
12307,12307,-79.3091476,43.8850952
12308,12308,-79.3299358,43.8184477
12309,12309,-79.3295947,43.8185195
12310,12310,-79.3247124,43.819662
12311,12311,-79.3247343,43.819733
12312,12312,-79.3242521,43.8197593
12313,12313,-79.3242808,43.8198363
12314,12314,-79.3249892,43.8196719
12315,12315,-79.3250075,43.8197246
12316,12316,-79.3248494,43.8197855
12317,12317,-79.324975,43.8198299
12318,12318,-79.324866,43.8199068
12319,12319,-79.324784,43.8199229
12320,12320,-79.3244481,43.8204254
12321,12321,-79.3170352,43.8215131
12322,12322,-79.3171034,43.8214235
12323,12323,-79.3167387,43.8215067
12324,12324,-79.3168741,43.821553
12325,12325,-79.3355361,43.8172282
12326,12326,-79.3352551,43.817514
12327,12327,-79.3299713,43.8185292
12328,12328,-79.3296316,43.8186055
12329,12329,-79.3123895,43.8225196
12330,12330,-79.3120911,43.8225867
12331,12331,-79.3122816,43.8226248
12332,12332,-79.38726,43.8057283
12333,12333,-79.3871454,43.8052674
12334,12334,-79.3489068,43.8139784
12335,12335,-79.3724765,43.808573
12336,12336,-79.3428327,43.815274
12337,12337,-79.3720776,43.8849972
12338,12338,-79.3720305,43.8848717
12339,12339,-79.372945,43.8839968
12340,12340,-79.4198714,43.7981344
12341,12341,-79.4199116,43.7982281
12342,12342,-79.4201536,43.7990413
12343,12343,-79.4184415,43.7986552
12344,12344,-79.3125946,43.8892696
12345,12345,-79.3126357,43.8893614
12346,12346,-79.3127634,43.8897462
12347,12347,-79.3126912,43.8895707
12348,12348,-79.3028559,43.8596754
12349,12349,-79.3034503,43.8596363
12350,12350,-79.3033781,43.8593106
12351,12351,-79.304137,43.8594734
12352,12352,-79.3044003,43.8597089
12353,12353,-79.308441,43.8341779
12354,12354,-79.3078099,43.8340887
12355,12355,-79.2764978,43.8307293
12356,12356,-79.275967,43.8308952
12357,12357,-79.2763857,43.8311832
12358,12358,-79.279561,43.848318
12359,12359,-79.2807253,43.8489855
12360,12360,-79.2775362,43.8497956
12361,12361,-79.2776496,43.8500082
12362,12362,-79.2795674,43.8508608
12363,12363,-79.2778038,43.8506526
12364,12364,-79.2901361,43.8311434
12365,12365,-79.2909203,43.831616
12366,12366,-79.2913389,43.8318631
12367,12367,-79.2911125,43.8319299
12368,12368,-79.2909253,43.8319851
12369,12369,-79.2907307,43.8320453
12370,12370,-79.2943018,43.8293244
12371,12371,-79.2946386,43.8296085
12372,12372,-79.2944655,43.8296739
12373,12373,-79.3633395,43.8703859
12374,12374,-79.3628311,43.8705625
12375,12375,-79.362557,43.8706249
12376,12376,-79.3630512,43.8706662
12377,12377,-79.3630105,43.8706773
12378,12378,-79.362266,43.8706911
12379,12379,-79.3629109,43.8707045
12380,12380,-79.362725,43.870751
12381,12381,-79.3629905,43.8708576
12382,12382,-79.3627895,43.8709041
12383,12383,-79.3629905,43.8711338
12384,12384,-79.4014219,43.8215407
12385,12385,-79.4016419,43.8215991
12386,12386,-79.4014924,43.8216642
12387,12387,-79.4015177,43.821776
12388,12388,-79.4015519,43.821176
12389,12389,-79.4010496,43.8213374
12390,12390,-79.4006145,43.8110409
12391,12391,-79.4004223,43.8110842
12392,12392,-79.4003744,43.8110975
12393,12393,-79.3996081,43.8121301
12394,12394,-79.4000105,43.8138543
12395,12395,-79.4145762,43.7992327
12396,12396,-79.4143507,43.7992899
12397,12397,-79.4144895,43.7993488
12398,12398,-79.3992834,43.8192435
12399,12399,-79.4008483,43.8200312
12400,12400,-79.3973705,43.8212766
12401,12401,-79.2857767,43.8696049
12402,12402,-79.2859029,43.8699875
12403,12403,-79.2867373,43.8666903
12404,12404,-79.2868793,43.8672967
12405,12405,-79.2884076,43.8662912
12406,12406,-79.2882528,43.8662273
12407,12407,-79.2885581,43.8669364
12408,12408,-79.3628189,43.8677544
12409,12409,-79.3626711,43.8677862
12410,12410,-79.3629379,43.8678118
12411,12411,-79.3625589,43.8678796
12412,12412,-79.3629791,43.8679196
12413,12413,-79.3625884,43.867984
12414,12414,-79.3629044,43.8680373
12415,12415,-79.3627353,43.8680662
12416,12416,-79.3405401,43.8168339
12417,12417,-79.3407628,43.8168613
12418,12418,-79.3409862,43.8168887
12419,12419,-79.3411868,43.8169133
12420,12420,-79.3404612,43.8172607
12421,12421,-79.3406789,43.8172851
12422,12422,-79.3409028,43.8173102
12423,12423,-79.341099,43.8173322
12424,12424,-79.3413303,43.8175469
12425,12425,-79.3414533,43.8181026
